Date,Open,High,Low,Close,Adj Close,Volume
2016-09-21,23.440001,23.440001,23.440001,23.440001,15.638597,0
2016-09-22,23.670000,23.670000,23.670000,23.670000,15.792048,0
2016-09-23,23.540001,23.540001,23.540001,23.540001,15.705317,0
2016-09-26,23.360001,23.360001,23.360001,23.360001,15.585223,0
2016-09-27,23.360001,23.360001,23.360001,23.360001,15.585223,0
2016-09-28,23.570000,23.570000,23.570000,23.570000,15.725332,0
2016-09-29,23.379999,23.379999,23.379999,23.379999,15.598566,0
2016-09-30,23.530001,23.530001,23.530001,23.530001,15.698644,0
2016-10-03,23.440001,23.440001,23.440001,23.440001,15.638597,0
2016-10-04,23.290001,23.290001,23.290001,23.290001,15.538524,0
2016-10-05,23.420000,23.420000,23.420000,23.420000,15.625255,0
2016-10-06,23.430000,23.430000,23.430000,23.430000,15.631928,0
2016-10-07,23.299999,23.299999,23.299999,23.299999,15.545196,0
2016-10-10,23.420000,23.420000,23.420000,23.420000,15.625255,0
2016-10-11,23.080000,23.080000,23.080000,23.080000,15.398416,0
2016-10-12,23.150000,23.150000,23.150000,23.150000,15.445116,0
2016-10-13,23.040001,23.040001,23.040001,23.040001,15.371731,0
2016-10-14,23.010000,23.010000,23.010000,23.010000,15.351716,0
2016-10-17,22.940001,22.940001,22.940001,22.940001,15.305011,0
2016-10-18,23.129999,23.129999,23.129999,23.129999,15.431775,0
2016-10-19,23.290001,23.290001,23.290001,23.290001,15.538524,0
2016-10-20,23.250000,23.250000,23.250000,23.250000,15.511834,0
2016-10-21,23.219999,23.219999,23.219999,23.219999,15.491821,0
2016-10-24,23.290001,23.290001,23.290001,23.290001,15.538524,0
2016-10-25,23.190001,23.190001,23.190001,23.190001,15.471807,0
2016-10-26,23.209999,23.209999,23.209999,23.209999,15.485149,0
2016-10-27,23.059999,23.059999,23.059999,23.059999,15.385074,0
2016-10-28,23.160000,23.160000,23.160000,23.160000,15.451788,0
2016-10-31,23.209999,23.209999,23.209999,23.209999,15.485149,0
2016-11-01,23.059999,23.059999,23.059999,23.059999,15.385074,0
2016-11-02,22.830000,22.830000,22.830000,22.830000,15.231624,0
2016-11-03,22.750000,22.750000,22.750000,22.750000,15.178246,0
2016-11-04,22.740000,22.740000,22.740000,22.740000,15.171576,0
2016-11-07,23.180000,23.180000,23.180000,23.180000,15.465135,0
2016-11-08,23.209999,23.209999,23.209999,23.209999,15.485149,0
2016-11-09,23.389999,23.389999,23.389999,23.389999,15.605238,0
2016-11-10,23.480000,23.480000,23.480000,23.480000,15.665286,0
2016-11-11,23.559999,23.559999,23.559999,23.559999,15.718657,0
2016-11-14,23.840000,23.840000,23.840000,23.840000,15.905467,0
2016-11-15,24.000000,24.000000,24.000000,24.000000,16.012218,0
2016-11-16,23.940001,23.940001,23.940001,23.940001,15.972190,0
2016-11-17,24.059999,24.059999,24.059999,24.059999,16.052246,0
2016-11-18,24.080000,24.080000,24.080000,24.080000,16.065588,0
2016-11-21,24.280001,24.280001,24.280001,24.280001,16.199024,0
2016-11-22,24.389999,24.389999,24.389999,24.389999,16.272417,0
2016-11-23,24.450001,24.450001,24.450001,24.450001,16.312449,0
2016-11-25,24.540001,24.540001,24.540001,24.540001,16.372494,0
2016-11-28,24.379999,24.379999,24.379999,24.379999,16.265743,0
2016-11-29,24.330000,24.330000,24.330000,24.330000,16.232384,0
2016-11-30,24.440001,24.440001,24.440001,24.440001,16.305775,0
2016-12-01,24.370001,24.370001,24.370001,24.370001,16.259073,0
2016-12-02,24.389999,24.389999,24.389999,24.389999,16.272417,0
2016-12-05,24.580000,24.580000,24.580000,24.580000,16.399179,0
2016-12-06,24.740000,24.740000,24.740000,24.740000,16.505926,0
2016-12-07,25.200001,25.200001,25.200001,25.200001,16.812826,0
2016-12-08,25.379999,25.379999,25.379999,25.379999,16.932919,0
2016-12-09,25.080000,25.080000,25.080000,25.080000,16.955231,0
2016-12-12,24.950001,24.950001,24.950001,24.950001,16.867342,0
2016-12-13,25.059999,25.059999,25.059999,25.059999,16.941706,0
2016-12-14,24.740000,24.740000,24.740000,24.740000,16.725374,0
2016-12-15,24.850000,24.850000,24.850000,24.850000,16.799742,0
2016-12-16,24.879999,24.879999,24.879999,24.879999,16.820019,0
2016-12-19,24.969999,24.969999,24.969999,24.969999,16.880867,0
2016-12-20,25.049999,25.049999,25.049999,25.049999,16.934946,0
2016-12-21,24.990000,24.990000,24.990000,24.990000,16.894384,0
2016-12-22,24.950001,24.950001,24.950001,24.950001,16.867342,0
2016-12-23,24.980000,24.980000,24.980000,24.980000,16.887623,0
2016-12-27,25.040001,25.040001,25.040001,25.040001,16.928186,0
2016-12-28,24.799999,24.799999,24.799999,24.799999,16.765940,0
2016-12-29,24.820000,24.820000,24.820000,24.820000,16.779457,0
2016-12-30,24.780001,24.780001,24.780001,24.780001,16.752415,0
2017-01-03,24.980000,24.980000,24.980000,24.980000,16.887623,0
2017-01-04,25.230000,25.230000,25.230000,25.230000,17.056637,0
2017-01-05,25.150000,25.150000,25.150000,25.150000,17.002552,0
2017-01-06,25.100000,25.100000,25.100000,25.100000,16.968754,0
2017-01-09,24.930000,24.930000,24.930000,24.930000,16.853823,0
2017-01-10,24.980000,24.980000,24.980000,24.980000,16.887623,0
2017-01-11,25.080000,25.080000,25.080000,25.080000,16.955231,0
2017-01-12,25.010000,25.010000,25.010000,25.010000,16.907909,0
2017-01-13,25.010000,25.010000,25.010000,25.010000,16.907909,0
2017-01-17,24.920000,24.920000,24.920000,24.920000,16.847065,0
2017-01-18,25.030001,25.030001,25.030001,25.030001,16.921429,0
2017-01-19,24.879999,24.879999,24.879999,24.879999,16.820019,0
2017-01-20,25.010000,25.010000,25.010000,25.010000,16.907909,0
2017-01-23,24.969999,24.969999,24.969999,24.969999,16.880867,0
2017-01-24,25.280001,25.280001,25.280001,25.280001,17.090439,0
2017-01-25,25.430000,25.430000,25.430000,25.430000,17.191845,0
2017-01-26,25.490000,25.490000,25.490000,25.490000,17.232407,0
2017-01-27,25.379999,25.379999,25.379999,25.379999,17.158043,0
2017-01-30,25.200001,25.200001,25.200001,25.200001,17.036354,0
2017-01-31,25.240000,25.240000,25.240000,25.240000,17.063398,0
2017-02-01,25.219999,25.219999,25.219999,25.219999,17.049873,0
2017-02-02,25.330000,25.330000,25.330000,25.330000,17.124239,0
2017-02-03,25.549999,25.549999,25.549999,25.549999,17.272970,0
2017-02-06,25.469999,25.469999,25.469999,25.469999,17.218889,0
2017-02-07,25.370001,25.370001,25.370001,25.370001,17.151283,0
2017-02-08,25.420000,25.420000,25.420000,25.420000,17.185087,0
2017-02-09,25.570000,25.570000,25.570000,25.570000,17.286489,0
2017-02-10,25.700001,25.700001,25.700001,25.700001,17.374380,0
2017-02-13,25.850000,25.850000,25.850000,25.850000,17.475786,0
2017-02-14,25.910000,25.910000,25.910000,25.910000,17.516346,0
2017-02-15,26.000000,26.000000,26.000000,26.000000,17.577192,0
2017-02-16,25.959999,25.959999,25.959999,25.959999,17.550146,0
2017-02-17,25.950001,25.950001,25.950001,25.950001,17.543390,0
2017-02-21,26.209999,26.209999,26.209999,26.209999,17.719162,0
2017-02-22,26.120001,26.120001,26.120001,26.120001,17.658316,0
2017-02-23,26.010000,26.010000,26.010000,26.010000,17.583954,0
2017-02-24,26.010000,26.010000,26.010000,26.010000,17.583954,0
2017-02-27,26.010000,26.010000,26.010000,26.010000,17.583954,0
2017-02-28,25.910000,25.910000,25.910000,25.910000,17.516346,0
2017-03-01,26.190001,26.190001,26.190001,26.190001,17.705639,0
2017-03-02,25.959999,25.959999,25.959999,25.959999,17.550146,0
2017-03-03,25.969999,25.969999,25.969999,25.969999,17.556911,0
2017-03-06,25.809999,25.809999,25.809999,25.809999,17.448742,0
2017-03-07,25.719999,25.719999,25.719999,25.719999,17.387899,0
2017-03-08,25.549999,25.549999,25.549999,25.549999,17.272970,0
2017-03-09,25.459999,25.459999,25.459999,25.459999,17.212126,0
2017-03-10,25.549999,25.549999,25.549999,25.549999,17.272970,0
2017-03-13,25.629999,25.629999,25.629999,25.629999,17.327055,0
2017-03-14,25.530001,25.530001,25.530001,25.530001,17.259451,0
2017-03-15,25.850000,25.850000,25.850000,25.850000,17.475786,0
2017-03-16,25.830000,25.830000,25.830000,25.830000,17.462263,0
2017-03-17,25.799999,25.799999,25.799999,25.799999,17.441978,0
2017-03-20,25.709999,25.709999,25.709999,25.709999,17.381138,0
2017-03-21,25.370001,25.370001,25.370001,25.370001,17.151283,0
2017-03-22,25.440001,25.440001,25.440001,25.440001,17.198606,0
2017-03-23,25.500000,25.500000,25.500000,25.500000,17.239168,0
2017-03-24,25.490000,25.490000,25.490000,25.490000,17.232407,0
2017-03-27,25.450001,25.450001,25.450001,25.450001,17.205366,0
2017-03-28,25.700001,25.700001,25.700001,25.700001,17.374380,0
2017-03-29,25.750000,25.750000,25.750000,25.750000,17.408180,0
2017-03-30,25.830000,25.830000,25.830000,25.830000,17.462263,0
2017-03-31,25.809999,25.809999,25.809999,25.809999,17.448742,0
2017-04-03,25.690001,25.690001,25.690001,25.690001,17.367617,0
2017-04-04,25.760000,25.760000,25.760000,25.760000,17.414940,0
2017-04-05,25.629999,25.629999,25.629999,25.629999,17.327055,0
2017-04-06,25.740000,25.740000,25.740000,25.740000,17.401423,0
2017-04-07,25.709999,25.709999,25.709999,25.709999,17.381138,0
2017-04-10,25.780001,25.780001,25.780001,25.780001,17.428461,0
2017-04-11,25.750000,25.750000,25.750000,25.750000,17.408180,0
2017-04-12,25.610001,25.610001,25.610001,25.610001,17.313534,0
2017-04-13,25.410000,25.410000,25.410000,25.410000,17.178324,0
2017-04-17,25.670000,25.670000,25.670000,25.670000,17.354097,0
2017-04-18,25.629999,25.629999,25.629999,25.629999,17.327055,0
2017-04-19,25.620001,25.620001,25.620001,25.620001,17.320293,0
2017-04-20,25.820000,25.820000,25.820000,25.820000,17.455502,0
2017-04-21,25.740000,25.740000,25.740000,25.740000,17.401423,0
2017-04-24,25.990000,25.990000,25.990000,25.990000,17.570431,0
2017-04-25,26.120001,26.120001,26.120001,26.120001,17.658316,0
2017-04-26,26.129999,26.129999,26.129999,26.129999,17.665079,0
2017-04-27,26.120001,26.120001,26.120001,26.120001,17.658316,0
2017-04-28,25.850000,25.850000,25.850000,25.850000,17.475786,0
2017-05-01,25.900000,25.900000,25.900000,25.900000,17.509588,0
2017-05-02,25.889999,25.889999,25.889999,25.889999,17.502827,0
2017-05-03,25.740000,25.740000,25.740000,25.740000,17.401423,0
2017-05-04,25.690001,25.690001,25.690001,25.690001,17.367617,0
2017-05-05,25.879999,25.879999,25.879999,25.879999,17.496065,0
2017-05-08,25.809999,25.809999,25.809999,25.809999,17.448742,0
2017-05-09,25.750000,25.750000,25.750000,25.750000,17.408180,0
2017-05-10,25.870001,25.870001,25.870001,25.870001,17.489305,0
2017-05-11,25.770000,25.770000,25.770000,25.770000,17.421701,0
2017-05-12,25.660000,25.660000,25.660000,25.660000,17.347336,0
2017-05-15,25.850000,25.850000,25.850000,25.850000,17.475786,0
2017-05-16,25.820000,25.820000,25.820000,25.820000,17.455502,0
2017-05-17,25.410000,25.410000,25.410000,25.410000,17.178324,0
2017-05-18,25.459999,25.459999,25.459999,25.459999,17.212126,0
2017-05-19,25.680000,25.680000,25.680000,25.680000,17.360859,0
2017-05-22,25.799999,25.799999,25.799999,25.799999,17.441978,0
2017-05-23,25.830000,25.830000,25.830000,25.830000,17.462263,0
2017-05-24,25.879999,25.879999,25.879999,25.879999,17.496065,0
2017-05-25,25.920000,25.920000,25.920000,25.920000,17.523108,0
2017-05-26,25.940001,25.940001,25.940001,25.940001,17.536629,0
2017-05-30,25.850000,25.850000,25.850000,25.850000,17.475786,0
2017-05-31,25.840000,25.840000,25.840000,25.840000,17.469027,0
2017-06-01,26.150000,26.150000,26.150000,26.150000,17.678596,0
2017-06-02,26.139999,26.139999,26.139999,26.139999,17.671839,0
2017-06-05,26.049999,26.049999,26.049999,26.049999,17.610992,0
2017-06-06,25.980000,25.980000,25.980000,25.980000,17.563669,0
2017-06-07,25.969999,25.969999,25.969999,25.969999,17.556911,0
2017-06-08,26.010000,26.010000,26.010000,26.010000,17.583954,0
2017-06-09,26.139999,26.139999,26.139999,26.139999,17.671839,0
2017-06-12,26.160000,26.160000,26.160000,26.160000,17.685362,0
2017-06-13,26.370001,26.370001,26.370001,26.370001,17.827328,0
2017-06-14,26.240000,26.240000,26.240000,26.240000,17.739441,0
2017-06-15,26.160000,26.160000,26.160000,26.160000,17.685362,0
2017-06-16,26.190001,26.190001,26.190001,26.190001,17.705639,0
2017-06-19,26.299999,26.299999,26.299999,26.299999,17.780005,0
2017-06-20,26.070000,26.070000,26.070000,26.070000,17.624512,0
2017-06-21,25.940001,25.940001,25.940001,25.940001,17.536629,0
2017-06-22,25.940001,25.940001,25.940001,25.940001,17.536629,0
2017-06-23,26.020000,26.020000,26.020000,26.020000,17.590715,0
2017-06-26,26.139999,26.139999,26.139999,26.139999,17.671839,0
2017-06-27,26.010000,26.010000,26.010000,26.010000,17.583954,0
2017-06-28,26.230000,26.230000,26.230000,26.230000,17.732683,0
2017-06-29,26.059999,26.059999,26.059999,26.059999,17.617754,0
2017-06-30,26.150000,26.150000,26.150000,26.150000,17.678596,0
2017-07-03,26.320000,26.320000,26.320000,26.320000,17.793530,0
2017-07-05,26.230000,26.230000,26.230000,26.230000,17.732683,0
2017-07-06,25.990000,25.990000,25.990000,25.990000,17.570431,0
2017-07-07,26.160000,26.160000,26.160000,26.160000,17.685362,0
2017-07-10,26.139999,26.139999,26.139999,26.139999,17.671839,0
2017-07-11,26.090000,26.090000,26.090000,26.090000,17.638035,0
2017-07-12,26.230000,26.230000,26.230000,26.230000,17.732683,0
2017-07-13,26.280001,26.280001,26.280001,26.280001,17.766485,0
2017-07-14,26.370001,26.370001,26.370001,26.370001,17.827328,0
2017-07-17,26.420000,26.420000,26.420000,26.420000,17.861130,0
2017-07-18,26.330000,26.330000,26.330000,26.330000,17.800287,0
2017-07-19,26.530001,26.530001,26.530001,26.530001,17.935493,0
2017-07-20,26.510000,26.510000,26.510000,26.510000,17.921972,0
2017-07-21,26.580000,26.580000,26.580000,26.580000,17.969297,0
2017-07-24,26.510000,26.510000,26.510000,26.510000,17.921972,0
2017-07-25,26.590000,26.590000,26.590000,26.590000,17.976061,0
2017-07-26,26.420000,26.420000,26.420000,26.420000,17.861130,0
2017-07-27,26.320000,26.320000,26.320000,26.320000,17.793530,0
2017-07-28,26.280001,26.280001,26.280001,26.280001,17.766485,0
2017-07-31,26.309999,26.309999,26.309999,26.309999,17.786768,0
2017-08-01,26.290001,26.290001,26.290001,26.290001,17.773247,0
2017-08-02,26.320000,26.320000,26.320000,26.320000,17.793530,0
2017-08-03,26.200001,26.200001,26.200001,26.200001,17.712402,0
2017-08-04,26.340000,26.340000,26.340000,26.340000,17.807047,0
2017-08-07,26.400000,26.400000,26.400000,26.400000,17.847610,0
2017-08-08,26.410000,26.410000,26.410000,26.410000,17.854368,0
2017-08-09,26.299999,26.299999,26.299999,26.299999,17.780005,0
2017-08-10,25.940001,25.940001,25.940001,25.940001,17.536629,0
2017-08-11,25.900000,25.900000,25.900000,25.900000,17.509588,0
2017-08-14,26.180000,26.180000,26.180000,26.180000,17.698881,0
2017-08-15,26.180000,26.180000,26.180000,26.180000,17.698881,0
2017-08-16,26.209999,26.209999,26.209999,26.209999,17.719162,0
2017-08-17,25.790001,25.790001,25.790001,25.790001,17.435223,0
2017-08-18,25.740000,25.740000,25.740000,25.740000,17.401423,0
2017-08-21,25.770000,25.770000,25.770000,25.770000,17.421701,0
2017-08-22,25.910000,25.910000,25.910000,25.910000,17.516346,0
2017-08-23,25.900000,25.900000,25.900000,25.900000,17.509588,0
2017-08-24,25.910000,25.910000,25.910000,25.910000,17.516346,0
2017-08-25,25.980000,25.980000,25.980000,25.980000,17.563669,0
2017-08-28,25.969999,25.969999,25.969999,25.969999,17.556911,0
2017-08-29,25.910000,25.910000,25.910000,25.910000,17.516346,0
2017-08-30,26.030001,26.030001,26.030001,26.030001,17.597473,0
2017-08-31,26.190001,26.190001,26.190001,26.190001,17.705639,0
2017-09-01,26.340000,26.340000,26.340000,26.340000,17.807047,0
2017-09-05,26.049999,26.049999,26.049999,26.049999,17.610992,0
2017-09-06,26.059999,26.059999,26.059999,26.059999,17.617754,0
2017-09-07,26.030001,26.030001,26.030001,26.030001,17.597473,0
2017-09-08,26.080000,26.080000,26.080000,26.080000,17.631275,0
2017-09-11,26.340000,26.340000,26.340000,26.340000,17.807047,0
2017-09-12,26.420000,26.420000,26.420000,26.420000,17.861130,0
2017-09-13,26.389999,26.389999,26.389999,26.389999,17.840849,0
2017-09-14,26.379999,26.379999,26.379999,26.379999,17.834087,0
2017-09-15,26.469999,26.469999,26.469999,26.469999,17.894934,0
2017-09-18,26.500000,26.500000,26.500000,26.500000,17.915215,0
2017-09-19,26.459999,26.459999,26.459999,26.459999,17.888170,0
2017-09-20,26.480000,26.480000,26.480000,26.480000,17.901693,0
2017-09-21,26.420000,26.420000,26.420000,26.420000,17.861130,0
2017-09-22,26.480000,26.480000,26.480000,26.480000,17.901693,0
2017-09-25,26.590000,26.590000,26.590000,26.590000,17.976061,0
2017-09-26,26.629999,26.629999,26.629999,26.629999,18.003099,0
2017-09-27,26.690001,26.690001,26.690001,26.690001,18.043663,0
2017-09-28,26.750000,26.750000,26.750000,26.750000,18.084227,0
2017-09-29,26.830000,26.830000,26.830000,26.830000,18.138308,0
2017-10-02,26.990000,26.990000,26.990000,26.990000,18.246473,0
2017-10-03,27.059999,27.059999,27.059999,27.059999,18.293800,0
2017-10-04,27.100000,27.100000,27.100000,27.100000,18.320843,0
2017-10-05,27.150000,27.150000,27.150000,27.150000,18.354641,0
2017-10-06,27.070000,27.070000,27.070000,27.070000,18.300560,0
2017-10-09,26.980000,26.980000,26.980000,26.980000,18.239716,0
2017-10-10,27.049999,27.049999,27.049999,27.049999,18.287043,0
2017-10-11,27.010000,27.010000,27.010000,27.010000,18.259996,0
2017-10-12,26.980000,26.980000,26.980000,26.980000,18.239716,0
2017-10-13,27.030001,27.030001,27.030001,27.030001,18.273520,0
2017-10-16,27.049999,27.049999,27.049999,27.049999,18.287043,0
2017-10-17,27.059999,27.059999,27.059999,27.059999,18.293800,0
2017-10-18,27.139999,27.139999,27.139999,27.139999,18.347885,0
2017-10-19,27.270000,27.270000,27.270000,27.270000,18.435768,0
2017-10-20,27.500000,27.500000,27.500000,27.500000,18.591263,0
2017-10-23,27.389999,27.389999,27.389999,27.389999,18.516897,0
2017-10-24,27.420000,27.420000,27.420000,27.420000,18.537178,0
2017-10-25,27.190001,27.190001,27.190001,27.190001,18.381687,0
2017-10-26,27.330000,27.330000,27.330000,27.330000,18.476332,0
2017-10-27,27.410000,27.410000,27.410000,27.410000,18.530415,0
2017-10-30,27.280001,27.280001,27.280001,27.280001,18.442530,0
2017-10-31,27.330000,27.330000,27.330000,27.330000,18.476332,0
2017-11-01,27.440001,27.440001,27.440001,27.440001,18.550697,0
2017-11-02,27.420000,27.420000,27.420000,27.420000,18.537178,0
2017-11-03,27.430000,27.430000,27.430000,27.430000,18.543938,0
2017-11-06,27.590000,27.590000,27.590000,27.590000,18.652105,0
2017-11-07,27.520000,27.520000,27.520000,27.520000,18.604784,0
2017-11-08,27.540001,27.540001,27.540001,27.540001,18.618301,0
