Date,Open,High,Low,Close,Adj Close,Volume
2016-03-29,100.000000,100.000000,100.000000,100.000000,88.112457,0
2016-03-30,100.455002,100.455002,100.455002,100.455002,88.513374,0
2016-03-31,100.245003,100.245003,100.245003,100.245003,88.328346,0
2016-04-01,100.894997,100.894997,100.894997,100.894997,88.901070,0
2016-04-04,100.584999,100.584999,100.584999,100.584999,88.627922,0
2016-04-05,99.544998,99.544998,99.544998,99.544998,87.711540,0
2016-04-06,100.650002,100.650002,100.650002,100.650002,88.685181,0
2016-04-07,99.425003,99.425003,99.425003,99.425003,87.605812,0
2016-04-08,99.705002,99.705002,99.705002,99.705002,87.852524,0
2016-04-11,99.430000,99.430000,99.430000,99.430000,87.610207,0
2016-04-12,100.415001,100.415001,100.415001,100.415001,88.478119,0
2016-04-13,101.459999,101.459999,101.459999,101.459999,89.398895,0
2016-04-14,101.489998,101.489998,101.489998,101.489998,89.425331,0
2016-04-15,101.385002,101.385002,101.385002,101.385002,89.332794,0
2016-04-18,102.065002,102.065002,102.065002,102.065002,89.931992,0
2016-04-19,102.389999,102.389999,102.389999,102.389999,90.218330,0
2016-04-20,102.474998,102.474998,102.474998,102.474998,90.293221,0
2016-04-21,101.934998,101.934998,101.934998,101.934998,89.817413,0
2016-04-22,101.940002,101.940002,101.940002,101.940002,89.821838,0
2016-04-25,101.750000,101.750000,101.750000,101.750000,89.654427,0
2016-04-26,101.945000,101.945000,101.945000,101.945000,89.826241,0
2016-04-27,102.125000,102.125000,102.125000,102.125000,89.984825,0
2016-04-28,101.169998,101.169998,101.169998,101.169998,89.143349,0
2016-04-29,100.639999,100.639999,100.639999,100.639999,88.676369,0
2016-05-02,101.449997,101.449997,101.449997,101.449997,89.390091,0
2016-05-03,100.550003,100.550003,100.550003,100.550003,88.597092,0
2016-05-04,99.959999,99.959999,99.959999,99.959999,88.077217,0
2016-05-05,99.959999,99.959999,99.959999,99.959999,88.077217,0
2016-05-06,100.300003,100.300003,100.300003,100.300003,88.376785,0
2016-05-09,100.379997,100.379997,100.379997,100.379997,88.447296,0
2016-05-10,101.660004,101.660004,101.660004,101.660004,89.575134,0
2016-05-11,100.720001,100.720001,100.720001,100.720001,88.746895,0
2016-05-12,100.709999,100.709999,100.709999,100.709999,88.738029,0
2016-05-13,99.849998,99.849998,99.849998,99.849998,87.980286,0
2016-05-16,100.860001,100.860001,100.860001,100.860001,88.870209,0
2016-05-17,99.919998,99.919998,99.919998,99.919998,88.041977,0
2016-05-18,99.959999,99.959999,99.959999,99.959999,88.077217,0
2016-05-19,99.580002,99.580002,99.580002,99.580002,87.742378,0
2016-05-20,100.209999,100.209999,100.209999,100.209999,88.297501,0
2016-05-23,100.000000,100.000000,100.000000,100.000000,88.112457,0
2016-05-24,101.400002,101.400002,101.400002,101.400002,89.346039,0
2016-05-25,102.139999,102.139999,102.139999,102.139999,89.998055,0
2016-05-26,102.129997,102.129997,102.129997,102.129997,89.989250,0
2016-05-27,102.599998,102.599998,102.599998,102.599998,90.403381,0
2016-05-31,102.500000,102.500000,102.500000,102.500000,90.315262,0
2016-06-01,102.639999,102.639999,102.639999,102.639999,90.438637,0
2016-06-02,102.949997,102.949997,102.949997,102.949997,90.711754,0
2016-06-03,102.639999,102.639999,102.639999,102.639999,90.438637,0
2016-06-06,103.160004,103.160004,103.160004,103.160004,90.896820,0
